text,label
"If you want to be cynical and pedantic you could point out that the opening where a RAF Lancaster bomber is mortally wounded on the 2nd of May 1945 is somewhat unlikely since German air defences were as lively as Adolph Hitler on that day but this isn't a movie that should be viewed by a cynical audience and I guess a character being killed in literally the last hours of the war adds to the poignancy . In fact you'd have to have survived the second world war to fully appreciate the intellect , beauty and soul of Powell and Pressburger's masterpiece . The scenes of heaven are painfully twee when viewed today ? Again you have to view the movie of the context when it was made . RAF bomber command lost 58,000 men during the war , the same number that America lost in 'Nam but during a shorter period and a far , far smaller pool of active combatants , there's no atheists in a fox hole and I doubt if you'd lost a relative during the conflict you'd view material atheism as being a sensible thing . When Richar Attenborough's young pilot looks down in awe at the sight below him many war heroes must have openly wept at this scene as they remembered much missed comrades who didn't survive the war . Also bare in mind that despite losing several million people from 1939-45 there seems to be very few people from Germany passing through the pearly gates . it's obvious Nazis don't go to heaven <br /><br />The plot itself where dashing young pilot Peter Carter arguing for his life in front of a celestial court wouldn't have had much appeal to me if it wasn't for the subtext , you see A MATTER OR LIFE AND DEATH is a highly political and visionary film that laments the end of the British empire as it's replaced by American ambitions . There's little things that show up the film as being made by people aware of American history and culture . One is the ethnic mix of America , even today many Britons think that the USA is overwhelmingly composed of White Anglo Saxon Protestants when in fact only 51% of Americans are "" White European "" . The film rightly contains a scene where a multitude of different races confess "" I am an American "" as Peter is judged by Abraham Farlan , an Anglophobe who was the first revolutionary killed by British forces in The American War Of Independence . As for the "" special relationship "" between Britain and America - What special relationship ? Powell and Pressburger know their history when it comes to Britain and America . They obviously know their future too <br /><br />So remember to watch this movie with some of your mind in the past and some of your mind in the present . It's strange , beautiful , poignant and clever but most of all it's a film that would never ever work if it were made in the last 40 years . Can you imagine if the story was set in 2003 and revolved around a British soldier killed in Iraq ?",1
"Gamers: DR is not a fancy made movie, it's more like amateur video. Horrible magic effect, really fake fireball, terribly made dungeon, castle, village...... sword, axe, shield, robe, plate..... okok... everything. You will need about 10 minutes to adjust your expecting on visual, then you will get 105 minutes of fun.<br /><br />I'm from Hongkong and it's really hard to find RPers, none of my friends play RPG and I always fancy to be one of the character in the world of D&D. Watching Gamers: DR just show me what would it be like to be a gamer. You see rule books, dices, game set, etc etc etc; You hear terms like ""fighter"", ""wizard"", ""hit point"", ""level"", ""character"", ""flaming hand"", ""Chaotic Evil"".<br /><br />What RPG fancy me is that it let you do anything u want to, not bonded by software RPG. Gamers: DR provide the same element, you wont know what happen next and it probably just make you laugh to dead. The movie goes both gamers's real life as well as in the D&D world. You will hear the gamer cast the dice when the character in game take action, which make you feel you really participle in the game.<br /><br />I don't want to spoil anything, but in short, Gamers: DR is a must watch movie for RPG lovers. For people never play RPG game, I'm sure you still get many fun from it.",1
"If I could give it a zero, I'd change my mind and give it a -10 instead. Absolutely horrible movie with no movie plot, doesn't make sense of what is happening. Just PLAIN BORING. Please don't waste your money on this one. Pleaseee!!! This movie could have done so well if it truly depicted the real zodiac killer's story, but nopes, I didn't feel anything but disgust while watching it. Do yourself a favor and rent some classic movies instead, its better to watch a movie you've already seen like 3-4 times than watch this crap! I don't understand why people even bother to make such movies when they know its not going to do well. Zodiac killer should be called 'Boriac killer' instead!!!",0
"If you are wondering where many of the conspiracy theories and paranoid ideas about the the UN, Israel, and international affairs come from, look no further.<br /><br />This isn't a supernatural Hollywood film loosely based on some biblical passage. Instead, this movie was made by a company (Cloud Ten Pictures) with a political and religious agenda. As a movie, the end result at times more looks like clips out of a televangelism program (complete with family prayers and light breaking through church windows while harps are playing).<br /><br />For mainstream viewers, it may be hard to believe, but many people believe in this stuff literally, as presented in the movie. And that, perhaps, makes the movie important. You probably won't find a more concise exposition of the bizarre views of a significant number of your fellow citizens. So, if you view it, view it as a social/cultural document. If you are at all media savvy, you don't need to be warned about the unsubtle attempts at propaganda and manipulation in the movie.",0
"""STEP BY STEP,"" is my opinion, is a pure ABC hit! I can't recall every episode, but I still enjoyed it. It's hard to say which episode was my favorite. However, I think it was always funny when a mishap occurred at school. I always laugh at that. As a matter of fact, I think just about every single one of J.T. (Brandon Call) and Cody's (Sasha Mitchell) lines were funny. It would have been nice if Penny (Patrika Darbo) had stayed on the show throughout its entire run. Everyone always gave a good performance, the production design was spectacular, the costumes were well-designed, and the writing was always very strong. In conclusion, I hope it never stops airing in syndication.",1
i thought this movie was really really great! Helena did an amazing job in it! I thought she played her character very well! she's an AWESOME actress!! :)<br /><br />the movie was also really funny too! The jokes were great! i couldnt stop laughing! :)<br /><br />i think everyone should see it... :)<br /><br />,1
"The Vietnam War era is certainly far before my time, but it has always interested me, and I have seen many films about it. All of the others I'd seen had dealt strictly with the front-line of battle. When I read a description of ""The War At Home,"" I found the concept intriguing. No Vietnam War movie I'd ever heard of talked about what happens to a soldier once the fighting is over with. <br /><br />One night, while flipping through channels, the movie aired on The Sundance Channel. I set down the remote and settled back to watch it. I did not move from my seat during the entire two hours; it's one of those movies that keeps you very interested because there is no way to predict what is going to happen next. <br /><br />This movie made me a huge fan of Emilio Estevez. I had enjoyed him very much as Billy the Kid in the ""Young Guns"" movies, but I never saw anything he did afterward. Emilio proved to be very talented at writing and directing as well as acting. <br /><br />The pacing of the movie is done extremely well. I am hard-pressed to think of a point where it drags. <br /><br />What amazes me is that it didn't get an Oscar or any real recognition when it came out. It is a dramatic story about parents trying to cope with the fact that their son is not who he used to be and probably will never be as they remembered him again. Definitely worth seeing.",1
"One of the great things about many of the superb Chinese movies you can find, if you are lucky, in the video stores, is they are very accurate retellings of actual, true stories. Farewell, my Concubine, The Emperor and the Assassin and this movie are perfect examples. The film makers take a true story and work hard to accurately create a movie without compromising the facts for dramatic or commercial convenience -- the hallmark of much Hollywood, and especially Disney films.<br /><br />In this story we follow the later years of an famous local street performer dubbed the King of Masks for his mastery of Sichuan Change Art. Along an having lost his only son many years earlier, he searches to find a male heir to carry on his rare and dying art in a society that forbids females to have such work. Master Wang is sold a son by a slave trader. All is well as he joyfully prepares to pass down his art. But the son eventually is found out to be a girl. From there, the story get very interesting, with a good performance by Master Liang of the Sichuan Opera -- a regional operatic style related to Peking Opera. Fans of Farewell My Concubine should look carefully at Master Liang's portrayal of a male playing the female role in Chinese Opera. It may help them come to understand that the players of these female roles were probably not homosexuals or castrati, but people who have be so psychologically conditioned as to be totally unaware of their own sexuality.",1
"This is a movie which attempts a retelling of Thai history, set in the ancient city of Ayutthaya. I decided to watch this film because I thought it was along the lines of many Thai films I've watched and enjoyed, one that has Thai actors speaking Thai and martial arts craziness. Well, it's none of that. This film is shot entirely in English, is chock full of Anglo actors, and has production values so terrible it is laughably bad....but not funny! Who can we blame for this rubbish? The acting, dialog, and most of the sets were quite bad. Some of the fight scenes looked like they were choreographed by the local high school drama club. The special effects were also mostly bad, but a few were just cheap animation patched onto the screen that provided an especially cheesy effect. It has one large, epic-style outdoor battle scene, where a few thousand extras get to run across a field in costume, but when we see the two armies collide in combat--HA! What a joke! The film does feature a couple of beauties. What a pity they didn't show a little more skin. At least that would have been something for the guys to appreciate. Don't bother.",0
"I remember when this was in theaters, reviews said it was horrible. Well, I didn't think it was that bad. It was amusing and had a lot of tongue-in-cheek humor concerning families around holiday time.<br /><br />Ben Affleck is a rich guy who needs to find a family for Christmas to please his girlfriend. He goes to visit the house he grew up in and strikes a deal to rent the family there for Christmas. I really liked the lawyer scene where they sign a contract. That was funny.<br /><br />So, he makes silly requests of the family and even writes scripts for them to read. Of course, the family has a hot daughter for the love interest. And he learns that the holidays aren't so bad after all.<br /><br />Also, the whole doo-dah act was funny, especially when they replaced the first one with a black guy, and the girlfriends's parents didn't even say anything about it. And the parts where doo-dah is hitting on his ""supposed daughter."" FINAL VERDICT: I thought it's worth checking out if you catch it on cable.",0
"Skip McCoy (Richard Widmark) pick-pockets Candy's (Jean Peters) wallet which contains an important microfiche that is intended for the Communist cause. She is being followed by 2 federal agents that are waiting to pounce once she hands the microfiche over to her contact. However, Skip steals the purse on the subway under everyone's noses and so starts a hunt for him by both the police and Joey (Richard Kiley) and Candy who want the microfiche back. Skip can only be traced through Moe (Thelma Ritter) who sells information on criminals. It is made clear to Skip that what he has stolen is important and both sides want the film, but he intends to hold out for a high price. This leads to Joey hunting after him and a conflict between Joey and Jean, who has fallen in love with Skip. Joey has a deadline to deliver the microfiche to his boss. <br /><br />Its a well-acted film and it has a good beginning that gets you involved straight away. Its a bit unrealistic how Jean Peters immediately falls in love with Widmark, but this point is necessary as otherwise why would she later hold out from Joey. Its a good film.",1
"This...thing. oh god this thing. i can't even call it a movie. a movie is something that does something. goes somewhere. has some semblance of a plot or SOMETHING. i don't know how i'm doing it. i really don't. first i say dark fields is the worst movie ever. and i thought it was. then pirates of ghost island proved me wrong. and now, third time in a row, another film goes above and beyond the call of duty to prove me wrong.<br /><br />(sighs) OK. Dark Harvest II: The Maize. lord this is awful. Let me break it down for you. Man senses daughters are in danger through some magical psychic powers he got from his Act II popcorn apparently and races to find them in a corn field. Of course this is the hugest cornfield in all of existence, being the size of the cornfields from Jeepers Creepers, Children of the Corn, and Signs combined. the main character, whose name is Shy (awesome name btw) then runs through a corn field....finds some ghost girls, talks to them, and...runs through a corn field. digs a while...and runs through a corn field. and the incredibly sad thing? i'm really not leaving anything out. That pretty much IS the entire movie. The only thing i may be leaving out is how he gets chased by two policemen who want to arrest him for... i don't know. pretending to be an actor. i didn't care by this point. He gets away and the police are -somethinged- by the killer offscreen. holy crap there's a killer? apparently yes there is as he's introduced nearly 4/5 into the movie. but wait! then he runs away for a while and there's, you guessed it, more running through the corn field and digging. Then there's the ending where he saves his daughters. huzzah.<br /><br />The biggest problem with this movie is, it's boring. it's INCREDIBLY, INHUMANLY, TREMENDOUSLY boring. I can't explain how atrociously dull this thing is. nothing happens, the characters are as appealing as a root canal, and it's just an hour and a half of NOTHING. the ONLY good thing that came out of this movie was that me and my friend may have found enlightenment due to the near nirvana state this movie put us into after the effects of the drugs in our brain had to kick into overdrive to keep us alive. During the ensuing insanity, i found hugging a wall much more enjoyable and my friend found a new passion for laughing hysterically while flopping all over the floor as if he having a seizure. This is the sort of insanity this movie brings. it's not just bad. it's bad for your health. The cover looks awesome with a picture of an AWESOME scarecrow killer that i would totally consider dressing up as for a horror con, but this was THE most misleading box ever. DON'T LET IT FOOL YOU TOO! do NOT watch this movie. watch a better corn movie. ANY movie about corn is better. just don't let it get you! don't! a 0 out of 10",0
"<br /><br />eXistenZ is simply David Cronenberg's best movie. All the people compare it to the Matrix. They're not even similar. If you enjoyed Cronenberg's other works just a little bit, you'll love this one...",1
"I just watched this horrid thing on TV. Needless to say it is one of those movies that you watch just to see how much worse it can get. Frankly, I don't know how much lower the bar can go. <br /><br />The characters are composed of one lame stereo-type after another, and the obvious attempt at creating another ""Bad News Bears"" is embarrassing to say the VERY least.<br /><br />I have seen some prized turkeys in my time, but there is no reason to list any of them since this is ""Numero Uno"".<br /><br />Let me put it to you this way, I watched the Vanilla Ice movie, because it was so bad it was funny. This...this...is NOT even that good.",0
"This movie starts out great, and sucks you in. Most acting is good until Patrick Swayze (with his Texas Twang- everyone else sounds British-like even the Muslim) shows up, and proves that he can't act. You can live with that until the first fight scene where all they all fall to pieces. Why does Patrick Swayze fight baddies with an ax when he just stuck his sword into the ground 5 minutes ago.<br /><br />There's further misplacing of swords a few minutes later, and people knowing about other people they shouldn't know about. Other reviewers mentioned ""Troubled Production"" and it shows.<br /><br />At the end I just didn't even care about the fight scenes, sure, the CGI Dragon was weak, but the storyline was the biggest letdown.",0
"This is so bad it will be my contribution to the next bad movie party I go to. It is clear from the start that Steve Gutenburg was taking this role seriously.... the other principles were walking through their lines. I think they got a whiff of how much it stank early on and they were going through the motions for their paychecks. Sean Bean ""acted"" as usual but was spared sharing space on screen with any of the principles till the final scene where it was like an actor walking onto a high school stage that is how defined the contrast was. Some actors do not look good scruffy. Some actors should not bulk up for a part. Those two statements apply to ""Police Academy"" Steve. His scruffy look translates to bum and indigent and his bulking up makes him look potato lumpy not buff. Pair that with one of the worst scripted dialogues in Hollywood history and you have BAD movie. I can only guess that all of the principles really really needed the money for remodeling or something or their agents signed them before the script was written by the monkeys that must of typed it out. I would love to know the back story to this disaster.",0
"I think it is saying something that the Bollywood ""Bride and PRejudice"" stayed more faithful to the source material than this 2005 Hollywood version did. I also laughed more at the Bollywood version. (Mr. Kholi? Priceless!) If you have read the book or seen the 1995 BBC version (and liked them), you will be in for a nasty surprise going in to this film then. My friend however, who had seen neither, was mildly amused by the film. If you are a JAne Austen purist though, or even a film-goer who dislikes historical inaccuracies, it will be painful to sit through this.<br /><br />Ugh, the script. The script was the biggest problem. I imagine the actors wouldn't have fared half so badly if they'd had a decent script, perhaps penned by somebody who actually loved Austen's work.<br /><br />What travesties were committed? Well, you'll be forced to endure such incredulous lines as ""Don't you dare judge me, Lizzy!"" and ""Leave me alone for once in your lives!"". Not only are such lines far from anything that could come from Jane Austen's eloquent pen, but can anyone honestly believe words like that spilling from the mouth of a genteel young lady from the Regency era? The usage of modern colloquialisms is one of the many irritating ways that the screenwriter butchers the book. The writer also decided to give characters lines that, in the book, were said by a completely different characters and all for no apparent purpose. Worse of all, when they do try to stick a bit closer to the book's writing, the screenwriter has a nasty and unnecessary habit of rearranging Austen's phrases and substituting awkward synonyms for her already perfect words. It was as if the screenwriter sat down with the book in one hand and a thesaurus in the other when writing the script. Stick to Austen's words; she did it better than you! I assume all of this was done in a ""revisionist"" spirit and in an effort to distance this film from the iconic 1995 BBC version. However, for me, it also made a travesty of the true spirit of Austen's most beloved work.<br /><br />The casting did have potential, though it was quickly dashed away once the script kicked in. But Keira, giggling excessively and baring your crooked teeth does not equal charm and vivacity! And I think Mr. McFayden, though I find him tolerably handsome enough, misread his script and was under the impression he was playing Heathcliff and not the formidable Mr. Darcy. I really did enjoy Brenda Blethyn, Kelly Reilly and the actor who played Mr. Collins. Their interpretations were really rather refreshing.<br /><br />Oh, but Donald Sutherland! Somebody described his performance as seeming like a hobo who had accidentally wandered onto the movie set and I must say it is an apt description. And can somebody tell me why they fashioned Wickham after Legolas? Though he was in the movie for under two minutes, I daresay, and without his impressive archery skills to perk up the movie.<br /><br />On a wardrobe note, I would kill for Miss Bingley's dresses because they were sumptuous and would fit in more with the modern century. (A sleeveless Regency evening gown? Please! More Versace than Austen, that is sure) And poor Keira, all of the budget went to her salary and not her wardrobe! Oh, and I'm sure they eventually caught the bastard who stole the one hairbrush from the movie set. Unfortunately, they didn't catch him soon enough to comb the actresses' tresses before filming rolled.<br /><br />In short, with this new Hollywood version, bid adieu to Austen's eloquence, subtlety and wit because you'll be getting the complete opposite.",0
"Let me preface this by going on record, I am a huge George Clooney fan, and I love John Krasinski in 'The Office'. Well, I was and I did.<br /><br />This was the world's worst hang nail and it took 113 minutes to rip it off. The stupefying boredom was interrupted only by my frequent efforts to read my watch and estimate when it would be over.<br /><br />Every funny scene was in the previews. All three of them. There was no real story, no character development, and the script was just plain bad. I've had a colonoscopy that was more enjoyable.<br /><br />The title should have been SuperDuper Bad. This movie is a lock for a Razzie. It should get a whole slough of Razzies. I want my money back.",0
"I saw this film at Amsterdam's International Documentary Film Festival and was privileged to meet both the directors and Tobias Schneebaum, all of whom are lively and outspoken New Yorkers. The film's title in Amsterdam was Keep the River on Your Right, making the sensational aspect of cannibalism somewhat less prominent. Equally important was the loving - and gay - relationship Tobias Schneebaum had with members of the groups he studied as an anthropologist. His reunion at nearly 80 years of age and inevitable leave-taking were very moving. I can only highly recommend this film to anyone looking for a moving story that is anything but pedestrian.",1
"This is the first James Cagney film I have ever really watched. I was never interested in his movies before because I figured I wouldn't like anything in that style of cinema and because I've heard most Cagney films are the same. I have to say I really liked it. By today's standards for movies, it was not special, but I found it surprisingly entertaining. Cagney did not have the look of a tough guy but he played the part very well.",1
"Well this movie was probobly one of the funniest scary movie i have ever seen. The effects are so bad you just have to laugh, and the acting, well lets say its no mel gibson. But Gary Browning who plays an police officer is so damn bad, he becomes good. I dont know how but he him self makes this movie a 10. You must see it if your in to horror/slash movies cause its bloody and funny at the same time. Killer movie.",1
"After watching about half of this movie I noticed something peculiar ... I found myself constantly switching through tv-channels to see what else is on - not exactly a good movie trait.<br /><br />This movie is listed as being in a number of genres, and I must say it mostly failed misserably in every one of them. 80% through the movie I switched over to watch an old rerun instead. Bottom line - the whole movie felt as if the ones making it didn't exactly know what to make and ended up in a concoction with no discernable taste.",0
"An under-appreciated, unseen gem. Estevez does a remarkable job of illustrating in poignant, heartbreaking fashion, the tension that arises between a son who's been to hell and back, and his parents, who can't begin to understand the emotional scarring left behind. It's not unlike Born on the Fourth of July, in that it deals with a soldiers' emotional and mental breakdown after serving in Vietnam, but while that one focused more on the politics of post-Vietnam (anti-war speeches, etc.), this one deals with a much more personal topic: Family. One man's struggle to return to normalcy after a life-altering experience, and his parents' failure to see the change that has occurred.<br /><br />Estevez delivers a smoldering performance as Jeremy Collier. You can sense the pain and frustration bubbling beneath surface. There to match him inch for inch is his real-life father, Martin Sheen. It's a trip watching these two act off of each other, as you get the sense that they're constantly trying to one-up one another. It's like the presence of each other inspired the pair to do their best, and their performances triumph because of it.<br /><br />Recommended to anyone who appreciates solid acting, writing and directing. And to any Vietnam war buff. <br /><br />****/***** (8/10)",1
"Just imagine what school would have been like in a world like this: the kids are one big gang who have really good taste in music and unite against bad headmasters and teachers. ""Rock 'N' Roll High School"" is taking place in that world. It's like a Ramones record coming to life. The characters are all as silly, innocent and charming as the Ramones' songs, and the music itself is, of course, fantastic. High school comedies have really changed over the years, if you compare a movie like ""American Pie"" with this late 70's classic, where no tasteless sex jokes are made at all. Since a remake is apparently in the works, it can probably be expected that the charm of the original will get lost along the way and will get replaced by vulgar, half-funny dick jokes, as Bill Hicks used to call them. However, the main problem will be that the Ramones CANNOT be replaced. They were the perfect band for this movie and no one else could even come close to taking their place. So, the best thing to do would be to leave the original alone, as quirky and charming as it is. Gabba-gabba hey!",1
"I don't know if this is one of the SyFy Channel original movies, but that's exactly what it feels like. A cheap, low budget action movie that was probably made very quickly, it contains laughable effects, lame dialog, and one vaguely faded star to give some name brand recognition to it (funny how many of the kids from 90210 are doing cheap TV movies now).<br /><br />Ian Ziering plays Cortes, who we know from history as the explorer who wiped out entire populations of native people while conquering parts of North America. Here, he is not played as a hero or even sympathetic, but as a slimy opportunist; his character would probably be killed off if this weren't loosely based on a historical figure. In this story, Cortes is on a brief surveying mission, trying to find something of value to prove he deserves financing to further explore America. He and his men find a small tribe of Aztecs plagued by dinosaurs.<br /><br />The actual hero of the story turns out to be Lt. Rios, who proves to be honorable, resourceful, and wise. He knows the right thing to do in every situation, which puts him at opposition with Cortes, as well as with the young, ambitious Aztec shaman. Of course, the native girl who is supposed to marry the headstrong, scheming shaman falls for Rios, furthering his anger towards the Spanish outsiders. So it's all pretty cliché. The dinosaurs are dispatched with relative ease. Despite taking place in an area that seems wide open, the story pretty much takes place in either the woods, or the Aztec village for 95% of the time, so it isn't visually exciting either.<br /><br />I didn't even recognize Ian Ziering. They gave him a ridiculous wig and an unconvincing accent, and somehow he disappeared into it. He doesn't look or sound Spanish for a second, however, making the casting choice wrong in every way. If this movie had been released theatrically, he would have been singled out for a Razzie, no question.<br /><br />Overall, forgettable.",0
"I registered at IMDb solely for the purpose of warning others about this movie. Hwo does anyone ever get funding for projects like this? That's the mystery. Farewell to Harry might be the worst movie ever, except that I tried to erase the others that rival this blathering idiocy. Bad plot, not-credible logic runs throughout. I can't spoil this movie for you by revealing anything that would make your experience less enjoyable. There is nothing enjoyable about this movie. I have the CD and will send it to you for free, it is that bad. First come, only served. If I know you, this offer is void, because I wouldn't inflict this movie on anyone, not on purpose. YOU HAVE BEEN WARNED.",0
"This film is about a teen who is struggling with his social status in school. He is a ""Good Christian"" and feels that he is missing out on all the fun in high school. So he wishes he had never become one. After getting his wish and trying a worldly lifestyle he realizes that his quality of life has been dramatically diminished and wants to go back to being the person that he was. Good family-oriented film with a positive message of being proud of who you are even if you're not the most popular.",1
"I realized a couple of days ago that the makers of this film put a play on words into its title. This movie is not primarily about the act of ""riding giants,"" but mostly about the people who are the giants of the sport, RIDING giants, to change the emphasis.<br /><br />In my teens I lived a block from the Wedge, one of the hardest-breaking and best bodysurfing spots in the world. I've been out in 15-to-18 foot surf, and have ridden and been hammered by 10 and 12-foot waves on many occasions. That experience is why I am in complete awe of the surfers in this film. The idea that Jeff Clark, to all appearances a normal mortal, could get away with riding Maverick's BY HIMSELF for over a decade is beyond my grasp. The first safety rule of any water sport is ""Never surf/dive/swim by yourself."" He went where sane people would not, and lived to tell about it. I wouldn't go out there if the water were 75 degrees and the sharks all left. <br /><br />In the world of warm water: the first shot of the waves at Jaws always makes the skin tingle over my entire body. These are not just scary waves, these are uncontrolled-bowel-evacuation waves. When we see Laird Hamilton not only surviving 40-to-60 foot waves (I can hardly type those numbers), but actually working the faces like a fun day at Rincon, I'm blown away. There is a dedication and focus in big-wave riders which is comparable to that of anyone in the world. <br /><br />This a great film. I gave it a 9 instead of a 10 only because it neglects to mention that there are great big-wave riders in the world outside the Hamilton/Kalama crew, and I think they deserved mention. Splice in Ken Bradshaw at outside Log Cabins and a 10 it is!",1
"A much undervalued film that tells the story of a young musician caught in an ever-declining spiral of domestic violence.<br /><br />At times difficult to watch, while Morris Day is portrayed as the misogynist, Prince as the knight on (motorcycle) steed, he is still called upon to twice beat a woman as part of the screenplay. That he can do this and still emerge as a flawed but vindicated hero is credit to the writing. Prince is so free of ego in this film that not only does he portray himself as a narcissistic megalomaniac who beats women, but his most famous song is fictionalised as being written by his father and Wendy & Lisa. Even further, two of his compositions - Computer Blue (admittedly the album's weakest track) and Darling Nikki - are shown as being songs that kill off an audience. Perhaps the only concession to the Princely ego is a card that lists the (slightly shorter than Prince) Apollonia as 5'6.<br /><br />The nearly complete-amateur cast are mainly band members playing themselves (and reviewers who slate the actors on the terms that they've never appeared in other movies are completely missing the point), and do perfectly well under the direction. Morris Day gets most of the plaudits for his likable ham, though Jerome Benton must also get credit for bouncing off him well, particularly their stage act, which is hilarious. Day and Benton even go so far as to make an Abbott and Costello routine funny, which takes some doing.<br /><br />Lastly, there's Prince. While I admit to bias, I do actually think he's a pretty good actor in terms of being able to portray a low-key version of himself. Acting ISN'T his profession, this was a film made for entertainment, so anyone pointing out that the guy in the lead role isn't Robert DeNiro and thinking they're making a point is sadly deluded. I don't want this review to be a derisory attack of other people's comments, but I've even this film slated as having a low budget and being darkly lit. How would a film about domestic violence be shot, then? With full overhead spotlights and a CGI dinosaur walking into frame? <br /><br />The film acts almost as a perfect snapshot of the neon light and skinny tie era until you remember that it was actually made in a world of curly perms and tinny synths, and this isn't some retro-recreation. Prince's best film with Oscar-winning music, it sees him at his zenith, and it's saddening to realise that, even though he would make some fine albums, he would never again capture this high.",1
"A simple and effective film about what life is all about, responding to challenges. It took a lot of gall for Homer and his friends to be able to grow into manhood without falling in the trap of a prefabricated future that runs from father to son, to be a miner in the local mine and never get out of that fate. It took also three different challenges for Homer and his friends to conquer a personal and free future. The challenge of the first ever man-made artificial satellite, Sputnik 1, a Soviet satellite, a milestone in human history, a turning point that Homer and his friends could not miss, did not want to miss. Then the challenge of science and applied mechanics to calculate and to devise a rocket from scratch or rather from what they could gather in books and order in their minds. Finally the challenge of a world that resists and refuses and tries to force you back into the pack, even with an untimely accident that forces you to get back into the pack for plain survival necessity, and even then Homer proved he had the guts to accept the challenge that was blocking for a while his own plans and dreams. But there is another side of the story that the film does not emphasize enough. Homer is the carrier of the project but he is also the carrier of the inspiration he and his friends need. If he is the one who is going to get the university scholarship, because his friends gave him precedence, his friends will also be able to get on their own roads and tracks and step out of the mining fate, thanks to the energy his inspiring example sets in front of their eyes. It is hard at times not to follow the example of the one who is like a beacon on a difficult road. But the film is also effective to show how the father resisted this dream because for him science was not the fabric of a true man, like mining or football. The working class fate that was so present in those 1950s and 1960s and still is present in some areas is too often enforced by the traditional thinking of the father. If the mother does not have the courage to speak up one day, the working class fate I am speaking of becomes a tremendous trap. Here too the film is effective and it should make some parents think. This might have been the fourth challenge Homer had to face: the challenge of taking a road that was not the one pointed at and programmed by his own father.<br /><br />Dr Jacques COULARDEAU, University Paris Dauphine & University Paris 1 Pantheon Sorbonne",1
"I wish I could have voted this movie a ten, it's that funny. If they had intended for it to be that funny I would have given it a ten. I have to give it a 1, but it's the funniest darn 1 you'll ever want to watch. See the giant blur flash across the screen! Where did it come from? What is it? It flies, it terrifies, it's electrifying, it's on strings! This bird has real personality. I was about ten when I saw it for the first time, and when Big Bird appeared on Sesame Street, I was sure they were one and the same!",0
"Opera was filmed in synchronization with a variety of other mass media productions (start point for Opera is the initial appearance of the raven eye):<br /><br />The Wizard of Oz (synch start points are third MGM lion roar, Dorothy's third knock on Tin Man's chest in the orchard, and Dorothy's third heel click; synchs with Gone With The Wind)<br /><br />Prince of Darkness (synch start point is the music score start point)<br /><br />Electric Ladyland (original release version songs and sequence only)<br /><br />Rocka Rolla (original release version songs only)<br /><br />Sad Wings of Destiny (original release ...)<br /><br />Sin After Sin (original release ...)<br /><br />Stained Class (original release ...)<br /><br />Hell Bent For Leather (original release ...)<br /><br />Point of Entry (original release ...)<br /><br />Screaming For Vengeance (original release ...)<br /><br />Defenders of the Faith (original release ...)<br /><br />Turbo (original release ...)",1
"If I could i would give ZERO stars for this one, but unfortunately i have to give one...<br /><br />There is no single scene I could laugh about... but the game didn't make me laugh either. So if you're some ill retarded folk, go to your local cinema, watch this movie and give it 10 stars, like some people here already did.<br /><br />but for me... in a movie where children are shot dead to achieve humor... good taste goes over the edge... this was the third time i wasted my time to see a Boll movie and it was definitely my last!<br /><br />0/10... i'm ashamed of being from the same country as Uwe Boll!<br /><br />PLEASE PLEASE KEEP HIM FROM MAKING MORE MOVIES!!!!!",0
"Ugh. This is a terrible film, full of disastrous comic relief, no scares, and scary leaps in story and plotline. The only creepy thing here is the leading lady's hats. Lugosi was on his downhill slide and it shows. I give this a 1, and this ain't no fun.",0
"Still haven't read a single Dan Brown book, but I watched all his movies adaptations. I won't fall into the game to rate this one with the previous because the scope isn't really the same: actually, this one is a thriller, a race against time filled with puzzles.<br /><br />The plot is very twisted, imaginative and the cast is excellent: I never been a great fan of Hanks but he delivers well. I noticed his jeans shirt (the one spilled with blood) because I search for one like this in vain! The Italian searcher is a brilliant newcomer for me but I really applauded Ewan MacGregor portrayal: his inner faith and calm is really impressive.<br /><br />I really like the debate between science and religion. The action taking place in the Vatican, it felt like vacation. At last, I am not sure it helps to add new converts into Christianism. With all the gold and man presence displayed, any one would ask what charity means and why women are so dismissed of the church life whereas they stand for half or more the believers.",1
"Ever since I heard of the Ralph Bakshi version of ""The Lord of the Rings"" I wondered: What the hell is 'rotoscope' animation?!!! Well... I finally found out... I saw this movie about three years ago not having any idea who Ralph Bakshi is... And I liked it... a lot... Very good story line... it even has a little character development which is great for a cartoon... See it if you get bored with contemporary animation.... Don't get me wrong... I'm not saying it's just a nice cartoon... It's a pretty good movie too...",1
"I love the beach boys and their music. So, being that I am a filmmaker, I thought, wow, a Beach Boys Movie sounds great. Well, WRONG! I just actually turned off HDNET, the channel the movie was playing on, because it was so bad. Someone above mentioned about editing... well, they should have at least looked at the monitors while they were filming. I don't know if anyone else caught the mustache falling off the face of one of the guys after he kissed his wife and then he smoothed it back on with his hands. Ever heard of re-taking a scene! Acting was terrible. Direction was terrible. Make-Up was TERRIBLE!!! Possibly the worst make-up job I have ever seen. Brian Wilson's ""fat"" cheek's looked like pl-ado. <br /><br />This is honestly the first time I have ever commented on IMDb, and I know it really doesn't make a difference... but come on, what the hell were the producers thinking?!?!!?",0
